date,value,exposure
2012-03-02,145523.88719032615,0.98
2012-03-05,144942.29907986993,0.98
2012-03-06,142864.8575429168,0.98
2012-03-07,143841.5344545577,0.98
2012-03-08,145244.03372449047,0.98
2012-03-09,145794.55988860154,0.98
2012-03-12,145804.90789946678,0.98
2012-03-13,148380.58494386545,0.98
2012-03-14,148224.85204988706,0.98
2012-03-15,149065.84393623567,0.98
2012-03-16,149268.1377921024,0.98
2012-03-19,149841.54982191417,0.98
2012-03-20,149414.12009016066,0.98
2012-03-21,149174.38853477803,0.98
2012-03-22,148121.23665470476,0.98
2012-03-23,148590.46064626012,0.98
2012-03-26,150634.21087466663,0.98
2012-03-27,150175.58956663078,0.98
2012-03-28,149445.8215785203,0.98
2012-03-29,149195.58525916474,0.98
2012-03-30,149800.3690824224,0.98
2012-04-02,150874.21021048646,0.98
2012-04-03,150269.53362633666,0.98
2012-04-04,148810.11599554485,0.98
2012-04-05,148737.07067445962,0.98
2012-04-09,147099.9892621749,0.98
2012-04-10,144680.32032519864,0.98
2012-04-11,144609.4269682393,0.0
2012-04-12,146389.2517847501,0.98
2012-04-13,144683.78736335452,0.98
2012-04-16,144590.7253872794,0.98
2012-04-17,146689.5393298774,0.98
2012-04-18,146203.8017743339,0.98
2012-04-19,145283.75326657013,0.98
2012-04-20,145521.55216838067,0.98
2012-04-23,144322.36217379343,0.98
2012-04-24,144860.05941814327,0.98
2012-04-25,146803.74136707117,0.98
2012-04-26,147806.33646246235,0.98
2012-04-27,148044.01239695816,0.98
2012-04-30,147506.63332802625,0.98
2012-05-01,148405.86310081373,0.98
2012-05-02,147971.77604687432,0.98
2012-05-03,146866.02000999943,0.98
2012-05-04,144540.39593281763,0.98
2012-05-07,144643.79788121782,0.98
2012-05-08,144075.20104443363,0.98
2012-05-09,143237.6030923329,0.98
2012-05-10,143527.15806440418,0.98
2012-05-11,143103.17209894615,0.98
2012-05-14,141551.94619558816,0.98
2012-05-15,141482.58574195232,0.0
2012-05-16,141482.58574195232,0.0
2012-05-17,139357.91983785137,0.98
2012-05-18,138189.0286276792,0.98
2012-05-21,140516.73809726012,0.98
2012-05-22,140756.70467601094,0.98
2012-05-23,140829.8003002487,0.98
2012-05-24,140760.79369810157,0.0
2012-05-25,140244.4938519526,0.98
