date,value,exposure
2017-09-22,541706.9351637159,0.98
2017-09-25,535447.4591616173,0.98
2017-09-26,537353.0027828041,0.98
2017-09-27,542706.0650472163,0.98
2017-09-28,543341.2230097634,0.98
2017-09-29,546969.658846069,0.98
2017-10-02,547785.7949349586,0.98
2017-10-03,549055.5689502574,0.98
2017-10-04,548692.8364996117,0.98
2017-10-05,553862.3704560737,0.98
2017-10-06,554678.4492898136,0.98
2017-10-09,556038.5649215984,0.98
2017-10-10,556582.5990641355,0.98
2017-10-11,558395.8344839002,0.98
2017-10-12,557035.9416128175,0.98
2017-10-13,559665.2815833642,0.98
2017-10-16,561659.7218496724,0.98
2017-10-17,561659.7218496724,0.98
2017-10-18,563019.4535603084,0.98
2017-10-19,561387.8032722718,0.98
2017-10-20,565104.5834851087,0.98
2017-10-23,562475.9373453708,0.98
2017-10-24,564016.9447892221,0.98
2017-10-25,561025.7353363818,0.98
2017-10-26,563292.0850327833,0.98
2017-10-27,578157.9333551114,0.98
2017-10-30,579426.3600012322,0.98
2017-10-31,581872.2900096398,0.98
2017-11-01,581962.8290875659,0.98
2017-11-02,582234.5206260758,0.98
2017-11-03,586763.8223636452,0.98
2017-11-06,588031.7173717786,0.98
2017-11-07,588303.4643037264,0.98
2017-11-08,591473.2015605395,0.98
2017-11-09,591299.3084392807,0.0
2017-11-10,591125.4664425995,0.98
2017-11-13,590943.0263071005,0.98
2017-11-14,589757.006551174,0.98
2017-11-15,589583.6179912479,0.0
2017-11-16,597493.9603901183,0.98
2017-11-17,597318.2971657636,0.0
2017-11-20,597318.2971657636,0.0
2017-11-21,597318.2971657636,0.0
2017-11-22,596049.7914437356,0.98
2017-11-24,595874.5528050511,0.0
2017-11-27,595874.5528050511,0.0
2017-11-28,595874.5528050511,0.0
2017-11-29,595874.5528050511,0.0
2017-11-30,600865.6489589631,0.98
2017-12-01,600688.9944581692,0.0
2017-12-04,600688.9944581692,0.0
2017-12-05,600688.9944581692,0.0
2017-12-06,600688.9944581692,0.0
2017-12-07,600688.9944581692,0.0
2017-12-08,603301.5814698397,0.98
2017-12-11,608414.4011392376,0.98
2017-12-12,608228.4506032625,0.98
2017-12-13,608414.4022994427,0.98
2017-12-14,607670.8315318138,0.98
2017-12-15,614462.7461451862,0.98
2017-12-18,619779.2402645604,0.98
2017-12-19,616048.9052495281,0.98
2017-12-20,615862.5003831092,0.98
2017-12-21,614649.8781536607,0.98
2017-12-22,614276.858331882,0.98
2017-12-26,614096.2609355325,0.0
2017-12-27,614096.2609355325,0.0
2017-12-28,614946.9431870546,0.98
2017-12-29,611759.8713180972,0.98
2018-01-02,619165.9937362197,0.98
2018-01-03,624227.2897172644,0.98
2018-01-04,627319.6544795681,0.98
2018-01-05,633785.1499130223,0.98
