date,value,exposure
2012-04-09,169340.4118499707,0.98
2012-04-10,166074.25615731222,0.98
2012-04-11,166121.99927337447,0.98
2012-04-12,169675.62034500192,0.98
2012-04-13,167172.3805368744,0.98
2012-04-16,166075.4598672321,0.98
2012-04-17,168722.83857677213,0.98
2012-04-18,168389.05503241945,0.98
2012-04-19,168174.47121612012,0.98
2012-04-20,167792.93412380613,0.98
2012-04-23,167626.0085682579,0.98
2012-04-24,168842.1262189708,0.98
2012-04-25,170487.28419198896,0.98
2012-04-26,172251.31647472686,0.98
2012-04-27,172179.7617103188,0.98
2012-04-30,173228.4241925388,0.98
2012-05-01,175659.08026311532,0.98
2012-05-02,172847.9699766766,0.98
2012-05-03,170035.85169512933,0.98
2012-05-04,166221.6557124679,0.98
2012-05-07,165744.60927364748,0.98
2012-05-08,165663.3944151034,0.0
2012-05-09,165663.3944151034,0.0
2012-05-10,165663.3944151034,0.0
2012-05-11,165663.3944151034,0.0
2012-05-14,165663.3944151034,0.0
2012-05-15,162886.73621790484,0.98
2012-05-16,161979.71128088338,0.98
2012-05-17,160974.52302491132,0.98
2012-05-18,159993.78614158384,0.98
2012-05-21,163598.51157623896,0.98
2012-05-22,163206.4116599172,0.98
2012-05-23,163794.66716264843,0.98
2012-05-24,163672.16578583757,0.98
2012-05-25,162912.2985787378,0.98
2012-05-29,165584.20485865112,0.98
2012-05-30,160609.75947092325,0.98
2012-05-31,159236.59895201467,0.98
2012-06-01,155337.0924025362,0.98
2012-06-04,155214.44058726242,0.98
2012-06-05,156514.88135084108,0.98
2012-06-06,161249.87086494218,0.98
2012-06-07,161170.85842821834,0.0
2012-06-08,161170.85842821834,0.0
2012-06-11,158937.97451049465,0.98
2012-06-12,158860.0949029845,0.0
2012-06-13,158860.0949029845,0.0
2012-06-14,161225.0243907692,0.98
2012-06-15,164245.73451527435,0.98
2012-06-18,162798.4403837049,0.98
2012-06-19,165104.64595783775,0.98
2012-06-20,164466.89131242334,0.98
2012-06-21,164386.30253568024,0.0
2012-06-22,164386.30253568024,0.0
2012-06-25,164386.30253568024,0.0
2012-06-26,164386.30253568024,0.0
2012-06-27,167644.8261073914,0.98
2012-06-28,168774.54371065245,0.98
2012-06-29,173754.73528237618,0.98
2012-07-02,173831.71466428452,0.98
2012-07-03,177911.02513034982,0.98
2012-07-05,175628.66406128142,0.98
2012-07-06,173550.98042013892,0.98
2012-07-09,172781.24139495232,0.98
2012-07-10,170138.40377036665,0.98
2012-07-11,172397.0609026002,0.98
2012-07-12,171832.60755810776,0.98
2012-07-13,174783.729338488,0.98
2012-07-16,175348.09006329186,0.98
2012-07-17,177502.8109281948,0.98
2012-07-18,179015.9309465798,0.98
2012-07-19,179554.45281139726,0.98
2012-07-20,179964.6463309342,0.98
2012-07-23,178272.4409703233,0.98
2012-07-24,175477.3803200685,0.98
2012-07-25,175605.65634651456,0.98
2012-07-26,180504.97577682495,0.98
2012-07-27,183632.79570700732,0.98
2012-07-30,184145.31804724617,0.98
2012-07-31,182171.98022586055,0.98
2012-08-01,183043.5376233562,0.98
2012-08-02,180044.8577379989,0.98
2012-08-03,184198.30993361652,0.98
2012-08-06,184685.23867997772,0.98
2012-08-07,187401.4304462203,0.98
2012-08-08,187555.17478399025,0.98
2012-08-09,188810.4583319312,0.98
2012-08-10,189143.4058420551,0.98
2012-08-13,188451.8702621121,0.98
2012-08-14,188118.81394763844,0.98
2012-08-15,188093.27439506698,0.98
2012-08-16,189732.6977966738,0.98
2012-08-17,189655.8369243986,0.98
2012-08-20,189015.47340719932,0.98
2012-08-21,188426.47519044692,0.98
2012-08-22,189118.11309706315,0.98
2012-08-23,187068.98687285653,0.98
2012-08-24,188145.01588988997,0.98
2012-08-27,188221.84217733846,0.98
2012-08-28,188349.95413545464,0.98
2012-08-29,187120.32959843904,0.98
2012-08-30,185173.38791740948,0.98
2012-08-31,186992.6724778957,0.98
2012-09-04,185583.6482050689,0.98
2012-09-05,185492.71221744842,0.0
2012-09-06,185492.71221744842,0.0
2012-09-07,185492.71221744842,0.0
