SPY,XLK,XLV,XLE,sharpe,return_pct,max_dd_pct
0.15,0.05,0.45,0.35,1.9737480577759634,1802.1940732956189,-10.012523713387832
0.15,0.05,0.5,0.3,2.006056536455546,1765.2992447868812,-9.257782341057453
0.15,0.05,0.55,0.25,2.0239178981505623,1726.978550505857,-8.55556792607346
0.15,0.05,0.6,0.2,2.025360040643725,1687.349269705005,-8.385102626809115
0.15,0.05,0.65,0.15,2.009495939852937,1646.530757614764,-8.67205141672185
0.15,0.05,0.7,0.1,1.976729343759095,1604.6438551670296,-9.066636666481564
0.15,0.05,0.75,0.05,1.928704942141446,1561.81030301122,-9.47450301744681
0.15,0.05,0.8,0.0,1.8680167241528263,1518.1521637232447,-9.88694593283519
0.15,0.1,0.0,0.75,1.5472105226309942,2275.9726266209304,-15.780639581656686
0.15,0.1,0.05,0.7,1.609691948792953,2252.358349971386,-14.913999052840154
0.15,0.1,0.1,0.65,1.6745853344233905,2226.257932736289,-14.041292710720477
0.15,0.1,0.15,0.6,1.7411588925056851,2197.759072169866,-13.162511590446424
0.15,0.1,0.2,0.55,1.8083122286356639,2166.956756080009,-12.397813895903587
0.15,0.1,0.25,0.5,1.8744967589353927,2133.9527389119826,-11.65048595094066
0.15,0.1,0.3,0.45,1.9376600900346244,2098.8549856387444,-10.899895643105296
0.15,0.1,0.35,0.4,1.9952470610107167,2061.777087681963,-10.14606076400144
0.15,0.1,0.4,0.35,2.0442977763710446,2022.8376552536158,-9.388999480857906
0.15,0.1,0.45,0.3,2.0816772801185675,1982.159690631756,-8.628730337277101
0.15,0.1,0.5,0.25,2.10444219816864,1939.8699469647038,-8.356158898504995
0.15,0.1,0.55,0.2,2.110295151282625,1896.0982772362086,-8.309128058957171
0.15,0.1,0.6,0.15,2.0980167929593856,1850.976978018642,-8.601893086693458
0.15,0.1,0.65,0.1,2.067736401360408,1804.6401325963452,-8.896502063389178
0.15,0.1,0.7,0.05,2.0209383060646813,1757.2229579525658,-9.192930176604508
0.15,0.1,0.75,0.0,1.960196387580957,1708.8611599891137,-9.491152568823036
0.15,0.15,0.0,0.7,1.6481910820718466,2518.8430123661474,-14.185274302732031
0.15,0.15,0.05,0.65,1.715122409428453,2490.4060128246065,-13.304800325974874
0.15,0.15,0.1,0.6,1.7840081271504415,2459.2834391501615,-12.542963576101718
0.15,0.15,0.15,0.55,1.8537973416863,2425.579216474397,-11.793491207590257
0.15,0.15,0.2,0.5,1.9229901953784048,2389.40491223191,-11.040712633694461
0.15,0.15,0.25,0.45,1.9895722909501412,2350.879125145589,-10.298447751503959
0.15,0.15,0.3,0.4,2.0509999043574676,2310.1268421432646,-9.634101499343629
0.15,0.15,0.35,0.35,2.1042770029414797,2267.2787680501815,-8.96695557020779
0.15,0.15,0.4,0.3,2.1461630309819326,2222.4706330495624,-8.63417379383754
0.15,0.15,0.45,0.25,2.1735256915504895,2175.8424830028753,-8.55078473459191
0.15,0.15,0.5,0.2,2.1838009553446,2127.537957773794,-8.598245832680051
0.15,0.15,0.55,0.15,2.1754577908518438,2077.703562703887,-8.89014073525123
0.15,0.15,0.6,0.1,2.1483246458866807,2026.4879383465466,-9.183874910965562
0.15,0.15,0.65,0.05,2.1036573100949605,1974.0411334775758,-9.479423603388204
0.15,0.15,0.7,0.0,2.043917077490578,1920.5138862703236,-9.776762011155238
0.15,0.2,0.0,0.65,1.749885575102252,2782.3619178116805,-12.741910468985873
0.15,0.2,0.05,0.6,1.820323470928066,2748.4133188602445,-12.087313529980314
0.15,0.2,0.1,0.55,1.891905631140385,2711.573894691116,-11.429892685542875
0.15,0.2,0.15,0.5,1.9631929660132914,2671.9658347747836,-10.769652201578383
0.15,0.2,0.2,0.45,2.0322351253713773,2629.7192792907067,-10.106596497561537
0.15,0.2,0.25,0.4,2.096544062497536,2584.9716118675465,-9.440730147224308
0.15,0.2,0.3,0.35,2.1531520411357343,2537.866720964078,-9.00623460244968
0.15,0.2,0.35,0.3,2.1987946027135314,2488.554235405834,-8.909018407581637
0.15,0.2,0.4,0.25,2.2302391540113953,2437.1887397146934,-8.815312984428125
0.15,0.2,0.45,0.2,2.244732813393441,2383.9289749362747,-8.902647498064587
0.15,0.2,0.5,0.15,2.240479079498161,2328.937030687053,-9.182130694938406
0.15,0.2,0.55,0.1,2.2170047718021837,2272.3775341058385,-9.471220020617267
0.15,0.2,0.6,0.05,2.175287060917263,2214.416841308258,-9.7658886548888
0.15,0.2,0.65,0.0,2.1175880173297,2155.2222368065213,-10.062342440976513
0.15,0.25,0.0,0.6,1.8502013893815494,3067.8055077500317,-11.900064311930958
0.15,0.25,0.05,0.55,1.9227412973805773,3027.5835066604136,-11.272925362617258
0.15,0.25,0.1,0.5,1.9952071365418882,2984.261065392497,-10.732506229603622
0.15,0.25,0.15,0.45,2.0657316822789933,2937.9808343841337,-10.192979802165725
0.15,0.25,0.2,0.4,2.1319182257736773,2888.893666533803,-9.678760733571512
0.15,0.25,0.25,0.35,2.190882967095168,2837.1578041905514,-9.304741292523932
0.15,0.25,0.3,0.3,2.2394129507693687,2782.9380361864282,-9.183981360643678
0.15,0.25,0.35,0.25,2.2742637926753537,2726.4048311462766,-9.09059224022971
0.15,0.25,0.4,0.2,2.2925807811137706,2667.733453394751,-9.228973162979914
0.15,0.25,0.45,0.15,2.2923672361851986,2607.103067813091,-9.507502383194522
0.15,0.25,0.5,0.1,2.272872832522386,2544.695839967831,-9.787934357114558
0.15,0.25,0.55,0.05,2.2347705860971643,2480.6960377493883,-10.070245140127309
0.15,0.25,0.6,0.0,2.180053483776999,2415.2891406187896,-10.354410730514374
0.15,0.3,0.0,0.55,1.9466100308168013,3376.477187326107,-11.661412446342423
0.15,0.3,0.05,0.5,2.0193850271822744,3329.142012643753,-11.123255678871724
0.15,0.3,0.1,0.45,2.0904537215666945,3278.494182794698,-10.585987917004058
0.15,0.3,0.15,0.4,2.1575371463369692,3224.699167071569,-10.049658949641904
0.15,0.3,0.2,0.35,2.2178794528780648,3167.93081735527,-9.619228508597255
0.15,0.3,0.25,0.3,2.2683825525651664,3108.37043956747,-9.459056968681256
0.15,0.3,0.3,0.25,2.305869913919474,3046.205837377346,-9.365983656213583
0.15,0.3,0.35,0.2,2.327470793553813,2981.630335160207,-9.555024706335601
0.15,0.3,0.4,0.15,2.331063321929675,2914.8417872509203,-9.832600062666808
0.15,0.3,0.45,0.1,2.315664830858474,2846.0415805153125,-10.112072527907168
0.15,0.3,0.5,0.05,2.2816447836675895,2775.4336371842205,-10.393418222020223
0.15,0.3,0.55,0.0,2.23068171842702,2703.223424749512,-10.676613208056807
0.15,0.35,0.0,0.5,2.0362759944587254,3709.7023187843442,-11.513564002313048
0.15,0.35,0.05,0.45,2.1070364860657813,3654.33113820218,-10.978552165264865
0.15,0.35,0.1,0.4,2.1741145261944,3595.434591184455,-10.444475225544348
0.15,0.35,0.15,0.35,2.234913774519153,3533.203484307597,-9.933792319215973
0.15,0.35,0.2,0.3,2.286499287990918,3467.837098541994,-9.73423956011178
0.15,0.35,0.25,0.25,2.325827245435868,3399.5421351902087,-9.693727021671105
0.15,0.35,0.3,0.2,2.3500868213029262,3328.531637226623,-9.88079711529598
0.15,0.35,0.35,0.15,2.357105918948091,3255.0238938397138,-10.157418739668023
0.15,0.35,0.4,0.1,2.34572670351676,3179.241335972258,-10.435931831992418
0.15,0.35,0.45,0.05,2.316038600270122,3101.4094305795056,-10.716312576845555
0.15,0.35,0.5,0.0,2.269387654017746,3021.755581180039,-10.998537102083727
0.15,0.4,0.0,0.45,2.116283074516542,4068.822241297714,-11.370663481430565
0.15,0.4,0.05,0.4,2.182570490660027,4004.4040591970997,-10.838835782404344
0.15,0.4,0.1,0.35,2.243011339742244,3936.249776876049,-10.307988610027575
0.15,0.4,0.15,0.3,2.2948664966021513,3864.578214384659,-10.009523476280236
0.15,0.4,0.2,0.25,2.3352722581912877,3789.6166511647166,-10.037027208509585
0.15,0.4,0.25,0.2,2.36153837373158,3711.5996364199104,-10.206285401008053
0.15,0.4,0.3,0.15,2.3715095602378087,3630.7677791019664,-10.48195344443018
0.15,0.4,0.35,0.1,2.363913765675034,3547.366526154687,-10.759507318753103
0.15,0.4,0.4,0.05,2.338600250337815,3461.6449375888537,-11.03892327320205
0.15,0.4,0.45,0.0,2.29658974740667,3373.8544668176123,-11.320177500473383
0.15,0.45,0.0,0.4,2.1839391746731995,4455.187579233213,-11.232731572475728
0.15,0.45,0.05,0.35,2.2433389710297815,4380.618167816602,-10.704126714039408
0.15,0.45,0.1,0.3,2.2947643775004294,4302.106773873299,-10.284903071625262
0.15,0.45,0.15,0.25,2.3355619266134364,4219.903059767913,-10.37991399567526
0.15,0.45,0.2,0.2,2.363205248833569,4134.265005131559,-10.531484598690843
0.15,0.45,0.25,0.15,2.37561008478738,4045.4575716636286,-10.806199231192348
0.15,0.45,0.3,0.1,2.371447620013329,3953.7513529725607,-11.082794061515266
0.15,0.45,0.35,0.05,2.3503754378563784,3859.421218967246,-11.361245403566745
0.15,0.45,0.4,0.0,2.3131157329223537,3762.744964168448,-11.641529514917526
0.15,0.5,0.0,0.35,2.237106330110104,4870.150830328603,-11.099788189856552
0.15,0.5,0.05,0.3,2.287532722271319,4784.227742921145,-10.597335191598189
0.15,0.5,0.1,0.25,2.328138747019735,4694.164946338271,-10.722382596829295
0.15,0.5,0.15,0.2,2.3565885525557575,4600.245919043436,-10.864204547585842
0.15,0.5,0.2,0.15,2.370908431871722,4502.762165352949,-11.130151178287996
0.15,0.5,0.25,0.1,2.3697619157512197,4402.011724872804,-11.405787157633885
0.15,0.5,0.3,0.05,2.3526649759652134,4298.297673753397,-11.683274084381113
0.15,0.5,0.35,0.0,2.3200804610280614,4191.926628165405,-11.962588281006648
0.15,0.55,0.0,0.3,2.274478678947977,5315.0582320841,-11.0616181154778
0.15,0.55,0.05,0.25,2.31442249646421,5216.475951772994,-11.064428253683678
0.15,0.55,0.1,0.2,2.3431875781243097,5113.568154960446,-11.205724667106221
0.15,0.55,0.15,0.15,2.3589361648260927,5006.655244363879,-11.453804388230004
0.15,0.55,0.2,0.1,2.3603625966109525,4896.065183834635,-11.728481728578167
0.15,0.55,0.25,0.05,2.346887670493395,4782.131843008634,-12.00500445613465
0.15,0.55,0.3,0.0,2.318759598786327,4665.193342065317,-12.283348958313645
0.15,0.6,0.0,0.25,2.2957344802266992,5791.240912180931,-11.406046236063272
0.15,0.6,0.05,0.2,2.324411163662814,5678.586193427977,-11.546817253893394
0.15,0.6,0.1,0.15,2.341154736003597,5561.436321539357,-11.777153987794865
0.15,0.6,0.15,0.1,2.344717936512581,5440.151852309879,-12.05087292001571
0.15,0.6,0.2,0.05,2.334466122097901,5315.10023879837,-12.326431683448947
0.15,0.6,0.25,0.0,2.3104776035667878,5186.654002345676,-12.603806730476897
0.15,0.65,0.0,0.2,2.3015232855598757,6300.005336898905,-11.887477617395348
0.15,0.65,0.05,0.15,2.3188905239543405,6171.752802026631,-12.100195128106018
0.15,0.65,0.1,0.1,2.324183344309399,6038.856413814959,-12.372955901893945
0.15,0.65,0.15,0.05,2.316743477867037,5901.720213534758,-12.647550955159693
0.15,0.65,0.2,0.0,2.2965204202723215,5760.754249085084,-12.923956805281755
0.15,0.7,0.0,0.15,2.2933011379771924,6842.623080259839,-12.42292298471559
0.15,0.7,0.05,0.1,2.2999584176458314,6697.1311366988375,-12.694725868522838
0.15,0.7,0.1,0.05,2.2949312789999348,6546.872880741371,-12.968357484397186
0.15,0.7,0.15,0.0,2.2780758646379633,6392.299254385588,-13.243794414740895
0.15,0.75,0.0,0.1,2.273069752554261,7420.319945915242,-13.016178038653681
0.15,0.75,0.05,0.05,2.270083708478577,7255.827093727443,-13.28884650866594
0.15,0.75,0.1,0.0,2.256199358569324,7086.477576945947,-13.563314815173666
0.15,0.8,0.0,0.05,2.2430915740645636,8034.2644835464625,-13.609013289923311
0.15,0.8,0.05,0.0,2.231799922864838,7848.88608592184,-13.88251328728346
0.15,0.85,0.0,0.0,2.2056406063600953,8685.555951664495,-14.201385136234846
0.2,0.0,0.0,0.8,1.4213114782859835,1938.1643910558796,-17.16956598276055
0.2,0.0,0.05,0.75,1.4775284240247724,1919.8953026202125,-16.31444672123412
0.2,0.0,0.1,0.7,1.5362992260193244,1899.4521631917692,-15.583089180052777
0.2,0.0,0.15,0.65,1.5971548274157952,1876.904074982351,-14.854100821071302
0.2,0.0,0.2,0.6,1.6593462974321953,1852.3266967177874,-14.121837207385546
0.2,0.0,0.25,0.55,1.721769055032167,1825.8018234582735,-13.386314806923815
0.2,0.0,0.3,0.5,1.7828928875781815,1797.4169361332383,-12.647550456335354
0.2,0.0,0.35,0.45,1.8407191708907393,1767.2647242407163,-11.905561361836304
0.2,0.0,0.4,0.4,1.8927968224218863,1735.4425853297766,-11.160365100021863
0.2,0.0,0.45,0.35,1.9363337899087623,1702.0521050212324,-10.411979618641531
0.2,0.0,0.5,0.3,1.9684322670672727,1667.1985214202684,-9.660423237339744
0.2,0.0,0.55,0.25,1.9864447652909403,1630.9901778384187,-8.97612556636368
0.2,0.0,0.6,0.2,1.9883959600532726,1593.5379677678995,-8.5226541017013
0.2,0.0,0.65,0.15,1.9733624569595714,1554.9547760428975,-8.842594901190726
0.2,0.0,0.7,0.1,1.9416851103782038,1515.3549200761045,-9.238110953086242
0.2,0.0,0.75,0.05,1.8949319555067248,1474.853594980165,-9.644654178285395
0.2,0.0,0.8,0.0,1.8356206388537615,1433.566326271449,-10.055769742013565
0.2,0.05,0.0,0.75,1.5206620248734333,2150.700550075768,-15.729984321038348
0.2,0.05,0.05,0.7,1.5820851646488472,2128.4551886266017,-14.998981949449131
0.2,0.05,0.1,0.65,1.6459317201077828,2103.8521200703512,-14.264661689106294
0.2,0.05,0.15,0.6,1.7114983325412079,2076.9740391041546,-13.527039739537571
0.2,0.05,0.2,0.55,1.77772068826065,2047.910565840043,-12.786132670915906
0.2,0.05,0.25,0.5,1.843093290254805,2016.757751298884,-12.041957424950567
0.2,0.05,0.3,0.45,1.9056113414494424,1983.6175522395256,-11.294531315742018
0.2,0.05,0.35,0.4,1.9627668204851554,1948.597279313879,-10.543872030601708
0.2,0.05,0.4,0.35,2.011639039706295,1911.8090226976217,-9.789997630836812
0.2,0.05,0.45,0.3,2.049115480974174,1873.369059465692,-9.03292655249791
0.2,0.05,0.5,0.25,2.0722508682568557,1833.3972470591061,-8.302756537085454
0.2,0.05,0.55,0.2,2.0787187437010806,1792.0164072287548,-8.131354577556326
0.2,0.05,0.6,0.15,2.0672478561226812,1749.3517048378078,-8.219756333336258
0.2,0.05,0.65,0.1,2.03790368004707,1705.5300258641064,-8.615651673996172
0.2,0.05,0.7,0.05,1.9921082999747644,1660.6793588616674,-9.02490024569813
0.2,0.05,0.75,0.0,1.9323856281428704,1614.9281840238984,-9.438754481320954
0.2,0.1,0.0,0.7,1.6229547208882105,2381.8022774300784,-14.412300419209089
0.2,0.1,0.05,0.65,1.689155378745022,2354.989928419586,-13.672621836914633
0.2,0.1,0.1,0.6,1.7573887282029477,2325.6293741309228,-12.929614979520565
0.2,0.1,0.15,0.55,1.8266386542235993,2293.818692705286,-12.183296519870302
0.2,0.1,0.2,0.5,1.8954432046939618,2259.6632273375667,-11.433683505173942
0.2,0.1,0.25,0.45,1.9618249562634091,2223.275009100987,-10.680793357873863
0.2,0.1,0.3,0.4,2.023269855468325,2184.7721491855086,-9.92464387647165
0.2,0.1,0.35,0.35,2.0767961302714113,2144.27820513034,-9.165253236321725
0.2,0.1,0.4,0.3,2.119154209675296,2101.9215257738747,-8.402639990386973
0.2,0.1,0.45,0.25,2.1471752483211084,2057.834579739641,-8.104579176149374
0.2,0.1,0.5,0.2,2.1582340296992064,2012.1532723291914,-8.060494061789324
0.2,0.1,0.55,0.15,2.150725062672762,1965.0162556985197,-8.353961335786607
0.2,0.1,0.6,0.1,2.1244059571469722,1916.5642371572656,-8.649278133986371
0.2,0.1,0.65,0.05,2.080481115568637,1866.9392903491666,-8.94641957951542
0.2,0.1,0.7,0.0,2.021388168625114,1816.284173949361,-9.245360750261366
0.2,0.15,0.0,0.65,1.7266825854016012,2632.6722899492042,-13.077982756176054
0.2,0.15,0.05,0.6,1.7968316844374757,2600.6371323509793,-12.329564398339132
0.2,0.15,0.1,0.55,1.8682773745865378,2565.857525376908,-11.577807803799868
0.2,0.15,0.15,0.5,1.9396142221541532,2528.4488733165113,-10.822730125711633
0.2,0.15,0.2,0.45,2.008919469912118,2488.5341447580963,-10.12017932942496
0.2,0.15,0.25,0.4,2.073718741678539,2446.2432039913756,-9.454287096453973
0.2,0.15,0.3,0.35,2.131035034092333,2401.7121124540226,-8.785586978659431
0.2,0.15,0.35,0.3,2.1775642555829506,2355.082405441021,-8.443318549792679
0.2,0.15,0.4,0.25,2.2100021337079774,2306.5003494133593,-8.348872047553414
0.2,0.15,0.45,0.2,2.225500018971043,2256.1161853095696,-8.350655673064233
0.2,0.15,0.5,0.15,2.2221597828266635,2204.083363281748,-8.643249547077204
0.2,0.15,0.55,0.1,2.1994243459555043,2150.557774245461,-8.93768825393999
0.2,0.15,0.6,0.05,2.158224427726008,2095.696983552213,-9.233946972993534
0.2,0.15,0.65,0.0,2.100820594193115,2039.6594719674067,-9.53200083848731
0.2,0.2,0.0,0.6,1.8298326147061807,2904.5454818436747,-11.913372205850736
0.2,0.2,0.05,0.55,1.9026288625848056,2866.5617800915024,-11.254427063600014
0.2,0.2,0.1,0.5,1.97557095645497,2825.6330030419954,-10.59265406493849
0.2,0.2,0.15,0.45,2.0468111559235025,2781.8939783897104,-9.956804478242143
0.2,0.2,0.2,0.4,2.1139525713267053,2735.4873443357624,-9.339186646435804
0.2,0.2,0.25,0.35,2.1740816604630737,2686.562780461602,-8.845987273330202
0.2,0.2,0.3,0.3,2.2239188377858974,2635.276209931872,-8.71903218514124
0.2,0.2,0.35,0.25,2.2601162510150017,2581.788978929574,-8.624903733293277
0.2,0.2,0.4,0.2,2.279690626580943,2526.2670193121194,-8.672865721807344
0.2,0.2,0.45,0.15,2.2805154778588013,2468.880000508275,-8.952959990176302
0.2,0.2,0.5,0.1,2.261739228745422,2409.8004766517415,-9.234968044665292
0.2,0.2,0.55,0.05,2.223986612789498,2349.2030348684784,-9.521444251449418
0.2,0.2,0.6,0.0,2.1692639163262672,2287.2634505052433,-9.818610179324171
0.2,0.25,0.0,0.55,1.9299004404886424,3198.6846181261226,-11.297463987213296
0.2,0.25,0.05,0.5,2.003545710563079,3153.9518240398747,-10.686357441762595
0.2,0.25,0.1,0.45,2.075746332494094,3106.070607075281,-10.11566819476155
0.2,0.25,0.15,0.4,2.1442116958934636,3055.1974714775592,-9.576286981608495
0.2,0.25,0.2,0.35,2.206139700074676,3001.4969109315957,-9.161266408381351
0.2,0.25,0.25,0.3,2.25834408824387,2945.1405295172926,-8.99486257026444
0.2,0.25,0.3,0.25,2.2975192886437905,2886.3061360454312,-8.901051675834148
0.2,0.25,0.35,0.2,2.320638675632655,2825.1768184049965,-9.000279286325586
0.2,0.25,0.4,0.15,2.3254251829496457,2761.9400045984585,-9.279416320318779
0.2,0.25,0.45,0.1,2.3107760966534325,2696.786517128465,-9.56046147411227
0.2,0.25,0.5,0.05,2.2770048838184,2629.9096273232885,-9.843390745921553
0.2,0.25,0.55,0.0,2.225809351436454,2561.5041160578303,-10.128180076670358
0.2,0.3,0.0,0.5,2.0239928351187872,3516.3753747823725,-11.047506326494839
0.2,0.3,0.05,0.45,2.0962464012875226,3464.013172164616,-10.509449008535121
0.2,0.3,0.1,0.4,2.1650743056670874,3408.2984624592946,-9.972327943065151
0.2,0.3,0.15,0.35,2.227821671363262,3349.4118351246752,-9.476627842953178
0.2,0.3,0.2,0.3,2.2814500902507415,3287.5419648145657,-9.270804008961498
0.2,0.3,0.25,0.25,2.322768868919559,3222.884612830089,-9.177310175782727
0.2,0.3,0.3,0.2,2.3487918266238808,3155.641604890083,-9.327416103787566
0.2,0.3,0.35,0.15,2.3571721043069966,3086.019792617284,-9.605596023670804
0.2,0.3,0.4,0.1,2.3466146593527415,3014.2300061373157,-9.885678400834163
0.2,0.3,0.45,0.05,2.317141512289867,2940.4860051171813,-10.167639298288645
0.2,0.3,0.5,0.0,2.2701155967305446,2865.0034354364434,-10.451454721946163
0.2,0.35,0.0,0.45,2.109036473089552,3858.9207047924097,-10.902781702779551
0.2,0.35,0.05,0.4,2.177369660116509,3797.9640338298914,-10.36791801977619
0.2,0.35,0.1,0.35,2.240047339557445,3733.452374107963,-9.834036474387098
0.2,0.35,0.15,0.3,2.294217748886903,3665.592962147274,-9.546850817884355
0.2,0.35,0.2,0.25,2.336860422847184,3594.6011146156748,-9.512755149216423
0.2,0.35,0.25,0.2,2.3650989563737146,3520.6991006023054,-9.656280883042523
0.2,0.35,0.3,0.15,2.376591251617166,3444.1149941594576,-9.931494097251381
0.2,0.35,0.35,0.1,2.3699149896804617,3365.081515316357,-10.210613841105932
0.2,0.35,0.4,0.05,2.34483961220241,3283.834867702337,-10.491606511429552
0.2,0.35,0.45,0.0,2.3023940339528544,3200.6135807873284,-10.774448179158824
0.2,0.4,0.0,0.4,2.1820843230755886,4227.634514167287,-10.76304810364499
0.2,0.4,0.05,0.35,2.243930583760891,4157.028617295842,-10.231417038537739
0.2,0.4,0.1,0.3,2.2978672540219343,4082.669575261584,-9.822997326706219
0.2,0.4,0.15,0.25,2.3410813603319047,4004.7939821410255,-9.857014617554805
0.2,0.4,0.2,0.2,2.370857749414219,3923.646386912104,-10.000013183227397
0.2,0.4,0.25,0.15,2.3849210765860525,3839.4780269071675,-10.25710556210947
0.2,0.4,0.3,0.1,2.3817846912561746,3752.5455466352014,-10.535262835167348
0.2,0.4,0.35,0.05,2.3610153386607378,3663.1097110056194,-10.815287444840859
0.2,0.4,0.4,0.0,2.323331111487957,3571.434121856699,-11.097155527125068
0.2,0.45,0.0,0.35,2.2406728754106613,4623.834637939683,-10.628325709109877
0.2,0.45,0.05,0.3,2.2937314604499286,4542.430173369397,-10.099965731602122
0.2,0.45,0.1,0.25,2.336865986573493,4457.081868060114,-10.200857763769877
0.2,0.45,0.15,0.2,2.367555984680526,4368.058525766349,-10.34332927327184
0.2,0.45,0.2,0.15,2.3836393322074083,4275.636638513286,-10.582425463411072
0.2,0.45,0.25,0.1,2.383619901009646,4180.098971763249,-10.859620447311325
0.2,0.45,0.3,0.05,2.366914816454358,4081.7331413424868,-11.13867718200624
0.2,0.45,0.35,0.0,2.333969635720393,3980.83019201244,-11.419571868583356
0.2,0.5,0.0,0.3,2.2831501125079616,5048.83511250452,-10.52807442689857
0.2,0.5,0.05,0.25,2.3256717014515416,4955.3833861020585,-10.544279796535005
0.2,0.5,0.1,0.2,2.3567316942733108,4857.808161316825,-10.686224373442311
0.2,0.5,0.15,0.15,2.3743120450324633,4756.413435581838,-10.90744887052606
0.2,0.5,0.2,0.1,2.376950744189348,4651.5104635994985,-11.183681765968778
0.2,0.5,0.25,0.05,2.363965453710994,4543.416185097734,-11.461770830482932
0.2,0.5,0.3,0.0,2.335575050764664,4432.451652172826,-11.741692330279928
0.2,0.55,0.0,0.25,2.308886754508144,5503.9377478450515,-10.887275952679099
0.2,0.55,0.05,0.2,2.339866126538433,5397.086118462678,-11.028693732117912
0.2,0.55,0.1,0.15,2.3584734359363426,5285.946417401237,-11.232170877113223
0.2,0.55,0.15,0.1,2.3633124050881644,5170.86093890592,-11.507441903794447
0.2,0.55,0.2,0.05,2.3536446358139003,5052.178614357267,-11.784563521984914
0.2,0.55,0.25,0.0,2.3295094418028417,4930.253274017383,-12.063512063051352
0.2,0.6,0.0,0.2,2.3183129487462617,5990.42301095457,-11.370732625850588
0.2,0.6,0.05,0.15,2.337543127639362,5868.710528513129,-11.556586601204955
0.2,0.6,0.1,0.1,2.344151529812966,5742.565027527561,-11.830895997750213
0.2,0.6,0.15,0.05,2.337378638923077,5612.370305330849,-12.107050412467634
0.2,0.6,0.2,0.0,2.3171281619918758,5478.515960631095,-12.385026241908758
0.2,0.65,0.0,0.15,2.3127784136142235,6509.540240142576,-11.880691185289615
0.2,0.65,0.05,0.1,2.320768226485928,6371.3935797415725,-12.154039209187061
0.2,0.65,0.1,0.05,2.316475088522305,6228.693642586629,-12.429226682208283
0.2,0.65,0.15,0.0,2.2997053749704888,6081.869019038006,-12.706230066117985
0.2,0.7,0.0,0.1,2.2942881486443976,7062.497218828314,-12.47686672392705
0.2,0.7,0.05,0.05,2.292085692547944,6906.226977792926,-12.751087535887695
0.2,0.7,0.1,0.0,2.2783879947456547,6745.313494884507,-13.027118759280466
0.2,0.75,0.0,0.05,2.2651926960910695,7650.44914681135,-13.072628202669023
0.2,0.75,0.05,0.0,2.2541734468482915,7474.246574811082,-13.347687569411871
0.2,0.8,0.0,0.0,2.22790511599244,8274.487056781427,-13.667931769020104
0.25,0.0,0.0,0.75,1.492306809560866,2031.2450406481194,-16.105514873634462
0.25,0.0,0.05,0.7,1.5524022257854293,2010.2976878064067,-15.377616975835762
0.25,0.0,0.1,0.65,1.6148922409253235,1987.115265585568,-14.646413106003441
0.25,0.0,0.15,0.6,1.6790997801294552,1961.7757204989268,-13.911919366225522
0.25,0.0,0.2,0.55,1.7439971327826438,1934.363575084928,-13.17415222760837
0.25,0.0,0.25,0.5,1.8081267442200832,1904.9694613443132,-12.43312853116586
0.25,0.0,0.3,0.45,1.8695425271719455,1873.6896249801734,-11.688865488675027
0.25,0.0,0.35,0.4,1.925802697624849,1840.6254042101004,-10.941380683494994
0.25,0.0,0.4,0.35,1.9740535475158116,1805.8826870720325,-10.190692071351792
0.25,0.0,0.45,0.3,2.011240002680476,1769.571351258918,-9.4368179810864
0.25,0.0,0.5,0.25,2.034452709922707,1731.8046905941453,-8.67977711536746
0.25,0.0,0.55,0.2,2.0413696016924665,1692.6988322969326,-8.123739161339039
0.25,0.0,0.6,0.15,2.0306885834898103,1652.3721491864508,-8.391125897329378
0.25,0.0,0.65,0.1,2.002414167358514,1610.9446709351619,-8.78795821671481
0.25,0.0,0.7,0.05,1.9578899250747261,1568.537498407628,-9.195878657271717
0.25,0.0,0.75,0.0,1.8995589137866895,1525.272225011242,-9.608400493970636
0.25,0.05,0.0,0.7,1.595540206204594,2251.0636743988302,-14.792391463303534
0.25,0.05,0.05,0.65,1.6606860254704483,2225.793207848426,-14.055842057096712
0.25,0.05,0.1,0.6,1.7278981527552861,2198.1057859448024,-13.315976244544181
0.25,0.05,0.15,0.55,1.796195486091925,2168.093932396832,-12.572810598930994
0.25,0.05,0.2,0.5,1.8641585901859783,2135.8570746618775,-11.826362066273454
0.25,0.05,0.25,0.45,1.9298580099983926,2101.5009989487785,-11.076647966183206
0.25,0.05,0.3,0.4,1.9908286009825522,2065.137276060376,-10.323685992694298
0.25,0.05,0.35,0.35,2.044131212498053,2026.8826624056342,-9.567494215057105
0.25,0.05,0.4,0.3,2.0865435068482894,1986.8584806472782,-8.80809107849413
0.25,0.05,0.45,0.25,2.1148999323465363,1945.1899845441687,-8.050245308603344
0.25,0.05,0.5,0.2,2.126550239072581,1902.005712598427,-7.877904556205806
0.25,0.05,0.55,0.15,2.1198384523588496,1857.4368351257963,-7.815801349892948
0.25,0.05,0.6,0.1,2.0944566296234695,1811.6164993327359,-8.164410592385707
0.25,0.05,0.65,0.05,2.0515428029986467,1764.6791769105632,-8.575036161855499
0.25,0.05,0.7,0.0,1.9934798307901402,1716.7600185417439,-8.990296568089985
0.25,0.1,0.0,0.65,1.70091012489649,2489.799876963108,-13.462667944941575
0.25,0.1,0.05,0.6,1.770396702507083,2459.5821983632804,-12.717403440903519
0.25,0.1,0.1,0.55,1.8412877330935356,2426.7600129357625,-11.968812518188399
